Date,ATM_ID,Event_Type,Event_Detail,Amount,Status,Response_Time(mins)
02-08-2023,ATM_3,Transaction,Cash Loaded,,Pending,60
02-08-2023,ATM_4,Transaction,Dispensing Error,3068.619049,Failed,59
02-08-2023,ATM_4,Error,Cash Loaded,,Failed,45
02-08-2023,ATM_5,Transaction,Successful Transaction,3272.466446,Completed,15
02-08-2023,ATM_5,Maintenance,Dispensing Error,,Completed,31
02-08-2023,ATM_5,Cash Replenishment,Routine Maintenance,,Completed,7
02-08-2023,ATM_6,Maintenance,Cash Loaded,4093.046945,Failed,35
02-08-2023,ATM_7,Error,Dispensing Error,,Completed,49
02-08-2023,ATM_8,Cash Replenishment,Cash Loaded,,Pending,59
02-08-2023,ATM_8,Error,Successful Transaction,2999.17514,Pending,5
02-08-2023,ATM_8,Cash Replenishment,Cash Loaded,,Completed,47
02-08-2023,ATM_8,Cash Replenishment,Routine Maintenance,4417.69704,Completed,5
02-08-2023,ATM_8,Cash Replenishment,Cash Loaded,1973.083517,Pending,60
02-08-2023,ATM_9,Transaction,Dispensing Error,4904.093928,Completed,7
02-08-2023,ATM_9,Error,Routine Maintenance,4508.265683,Failed,37
02-08-2023,ATM_9,Maintenance,Card Reader Error,,Pending,51
02-08-2023,ATM_9,Transaction,Dispensing Error,655.500585,Failed,10
02-08-2023,ATM_10,Error,Successful Transaction,1449.39972,Completed,50
03-08-2023,ATM_1,Cash Replenishment,Cash Loaded,296.0186673,Completed,23
03-08-2023,ATM_1,Maintenance,Routine Maintenance,,Pending,16
03-08-2023,ATM_1,Cash Replenishment,Card Reader Error,1597.665685,Pending,47
03-08-2023,ATM_1,Error,Dispensing Error,,Completed,20
03-08-2023,ATM_2,Error,Cash Loaded,,Completed,24
03-08-2023,ATM_2,Cash Replenishment,Card Reader Error,895.6616341,Pending,15
03-08-2023,ATM_2,Error,Routine Maintenance,,Failed,7
03-08-2023,ATM_3,Error,Cash Loaded,4637.772482,Completed,7
03-08-2023,ATM_4,Error,Card Reader Error,,Failed,25
03-08-2023,ATM_4,Maintenance,Dispensing Error,,Pending,26
03-08-2023,ATM_4,Error,Successful Transaction,,Pending,54
03-08-2023,ATM_4,Error,Routine Maintenance,,Pending,44
03-08-2023,ATM_4,Error,Successful Transaction,702.1405872,Pending,14
03-08-2023,ATM_5,Maintenance,Successful Transaction,1212.967934,Failed,59
03-08-2023,ATM_6,Maintenance,Dispensing Error,2860.468028,Completed,18
03-08-2023,ATM_6,Error,Card Reader Error,1609.377539,Pending,38
03-08-2023,ATM_7,Transaction,Dispensing Error,3644.786163,Completed,31
03-08-2023,ATM_7,Transaction,Successful Transaction,3968.485474,Completed,48
03-08-2023,ATM_8,Transaction,Routine Maintenance,,Completed,8
03-08-2023,ATM_8,Maintenance,Successful Transaction,,Failed,47
03-08-2023,ATM_8,Cash Replenishment,Routine Maintenance,3719.67044,Pending,34
03-08-2023,ATM_8,Maintenance,Cash Loaded,,Pending,6
03-08-2023,ATM_9,Error,Dispensing Error,,Pending,10
03-08-2023,ATM_9,Cash Replenishment,Cash Loaded,4895.01364,Failed,37
03-08-2023,ATM_9,Maintenance,Routine Maintenance,2292.221811,Failed,44
03-08-2023,ATM_10,Maintenance,Routine Maintenance,4017.526358,Completed,49
03-08-2023,ATM_10,Maintenance,Card Reader Error,,Pending,12
03-08-2023,ATM_10,Error,Cash Loaded,,Failed,14
03-08-2023,ATM_10,Cash Replenishment,Successful Transaction,3154.621861,Completed,44
03-08-2023,ATM_10,Error,Routine Maintenance,4498.396497,Failed,33
04-08-2023,ATM_1,Transaction,Card Reader Error,3412.820584,Pending,57
04-08-2023,ATM_1,Cash Replenishment,Routine Maintenance,4123.993394,Failed,22
04-08-2023,ATM_1,Transaction,Cash Loaded,,Completed,21
04-08-2023,ATM_1,Maintenance,Successful Transaction,1691.039912,Failed,52
04-08-2023,ATM_2,Transaction,Routine Maintenance,3079.604958,Failed,39
04-08-2023,ATM_2,Maintenance,Routine Maintenance,1703.639138,Pending,55
04-08-2023,ATM_2,Transaction,Card Reader Error,4086.069085,Completed,51
04-08-2023,ATM_3,Transaction,Dispensing Error,3668.636002,Pending,33
04-08-2023,ATM_3,Transaction,Routine Maintenance,3800.704004,Pending,25
04-08-2023,ATM_3,Transaction,Routine Maintenance,2819.297264,Pending,11
04-08-2023,ATM_3,Maintenance,Card Reader Error,3846.565913,Pending,21
04-08-2023,ATM_3,Transaction,Cash Loaded,1200.349375,Pending,41
04-08-2023,ATM_4,Error,Dispensing Error,,Failed,28
04-08-2023,ATM_4,Error,Card Reader Error,,Failed,45
04-08-2023,ATM_5,Error,Cash Loaded,2595.272493,Completed,52
04-08-2023,ATM_6,Cash Replenishment,Dispensing Error,,Completed,16
04-08-2023,ATM_6,Cash Replenishment,Cash Loaded,,Failed,30
04-08-2023,ATM_7,Error,Card Reader Error,4787.273498,Completed,50
04-08-2023,ATM_7,Transaction,Card Reader Error,4026.352363,Pending,57
04-08-2023,ATM_8,Transaction,Successful Transaction,1123.757569,Completed,52
04-08-2023,ATM_9,Cash Replenishment,Routine Maintenance,3095.135446,Completed,19
04-08-2023,ATM_9,Transaction,Successful Transaction,1092.41424,Pending,21
04-08-2023,ATM_9,Transaction,Successful Transaction,,Completed,37
04-08-2023,ATM_9,Transaction,Cash Loaded,1271.873151,Completed,48
04-08-2023,ATM_9,Cash Replenishment,Cash Loaded,3276.767746,Completed,32
04-08-2023,ATM_10,Transaction,Successful Transaction,1823.464533,Pending,17
04-08-2023,ATM_10,Maintenance,Routine Maintenance,,Pending,54
05-08-2023,ATM_1,Transaction,Successful Transaction,,Pending,6
05-08-2023,ATM_1,Error,Card Reader Error,3133.678112,Failed,20
05-08-2023,ATM_1,Maintenance,Successful Transaction,,Completed,5
05-08-2023,ATM_1,Error,Card Reader Error,,Completed,55
05-08-2023,ATM_2,Error,Cash Loaded,3613.852764,Completed,12
05-08-2023,ATM_2,Cash Replenishment,Card Reader Error,3892.770856,Pending,58
05-08-2023,ATM_3,Transaction,Successful Transaction,2581.324794,Completed,20
05-08-2023,ATM_4,Error,Routine Maintenance,,Completed,55
05-08-2023,ATM_5,Error,Card Reader Error,4926.019624,Pending,41
05-08-2023,ATM_5,Maintenance,Cash Loaded,,Pending,43
05-08-2023,ATM_5,Transaction,Successful Transaction,,Failed,34
05-08-2023,ATM_6,Error,Routine Maintenance,1773.478578,Pending,30
05-08-2023,ATM_6,Maintenance,Card Reader Error,,Failed,40
05-08-2023,ATM_7,Error,Routine Maintenance,3601.917699,Completed,7
05-08-2023,ATM_7,Maintenance,Dispensing Error,474.7016974,Completed,25
05-08-2023,ATM_7,Cash Replenishment,Cash Loaded,2667.597547,Failed,47
05-08-2023,ATM_7,Error,Dispensing Error,,Pending,9
05-08-2023,ATM_7,Maintenance,Successful Transaction,3241.150243,Failed,25
05-08-2023,ATM_8,Transaction,Dispensing Error,1290.72683,Pending,16
05-08-2023,ATM_8,Maintenance,Dispensing Error,3999.452654,Completed,27
05-08-2023,ATM_8,Cash Replenishment,Successful Transaction,1376.681443,Failed,41
05-08-2023,ATM_8,Transaction,Dispensing Error,4135.139592,Failed,60
05-08-2023,ATM_8,Cash Replenishment,Successful Transaction,237.4564846,Completed,47
05-08-2023,ATM_9,Cash Replenishment,Dispensing Error,,Pending,37
05-08-2023,ATM_9,Maintenance,Dispensing Error,,Completed,33
05-08-2023,ATM_9,Cash Replenishment,Routine Maintenance,4088.895894,Completed,22
05-08-2023,ATM_9,Cash Replenishment,Routine Maintenance,4278.253035,Completed,48
05-08-2023,ATM_9,Transaction,Routine Maintenance,,Completed,9
05-08-2023,ATM_10,Error,Card Reader Error,2470.045152,Completed,18
06-08-2023,ATM_1,Error,Card Reader Error,,Failed,50
06-08-2023,ATM_1,Maintenance,Successful Transaction,1636.037402,Failed,30
06-08-2023,ATM_1,Error,Successful Transaction,,Completed,11
06-08-2023,ATM_1,Maintenance,Successful Transaction,3507.209208,Completed,48
06-08-2023,ATM_2,Error,Card Reader Error,,Completed,8
06-08-2023,ATM_2,Maintenance,Routine Maintenance,,Pending,12
06-08-2023,ATM_2,Transaction,Routine Maintenance,4499.178396,Completed,8
06-08-2023,ATM_3,Cash Replenishment,Card Reader Error,2953.337057,Pending,5
06-08-2023,ATM_4,Transaction,Card Reader Error,3408.615028,Completed,40
06-08-2023,ATM_5,Transaction,Dispensing Error,,Completed,57
06-08-2023,ATM_5,Transaction,Routine Maintenance,,Failed,48
06-08-2023,ATM_5,Cash Replenishment,Cash Loaded,2747.538741,Completed,60
06-08-2023,ATM_6,Maintenance,Card Reader Error,2662.941267,Completed,45
06-08-2023,ATM_6,Transaction,Card Reader Error,4592.604481,Pending,55
06-08-2023,ATM_7,Cash Replenishment,Dispensing Error,3418.06526,Failed,47
06-08-2023,ATM_7,Transaction,Card Reader Error,1281.628023,Completed,7
06-08-2023,ATM_7,Transaction,Successful Transaction,379.9171611,Completed,29
06-08-2023,ATM_7,Maintenance,Successful Transaction,4622.848415,Completed,12
06-08-2023,ATM_8,Transaction,Dispensing Error,,Pending,40
06-08-2023,ATM_8,Cash Replenishment,Dispensing Error,4129.272858,Completed,26
06-08-2023,ATM_8,Error,Routine Maintenance,2414.515471,Pending,16
06-08-2023,ATM_9,Cash Replenishment,Card Reader Error,967.2794765,Failed,15
06-08-2023,ATM_10,Error,Routine Maintenance,4071.706468,Completed,15
06-08-2023,ATM_10,Cash Replenishment,Dispensing Error,,Pending,44
06-08-2023,ATM_10,Transaction,Cash Loaded,2444.858218,Failed,9
06-08-2023,ATM_10,Cash Replenishment,Cash Loaded,,Pending,45
07-08-2023,ATM_1,Maintenance,Card Reader Error,,Failed,52
07-08-2023,ATM_1,Error,Successful Transaction,,Pending,6
07-08-2023,ATM_1,Error,Card Reader Error,1938.631369,Completed,22
07-08-2023,ATM_2,Cash Replenishment,Card Reader Error,,Completed,57
07-08-2023,ATM_2,Error,Routine Maintenance,,Failed,44
07-08-2023,ATM_2,Transaction,Card Reader Error,2853.4018,Completed,10
07-08-2023,ATM_2,Maintenance,Routine Maintenance,,Completed,43
07-08-2023,ATM_3,Transaction,Card Reader Error,238.6269467,Completed,32
07-08-2023,ATM_3,Error,Successful Transaction,2459.657241,Failed,57
07-08-2023,ATM_3,Error,Successful Transaction,,Completed,54
07-08-2023,ATM_3,Error,Cash Loaded,1321.36963,Failed,45
07-08-2023,ATM_3,Transaction,Cash Loaded,,Failed,9
07-08-2023,ATM_4,Maintenance,Routine Maintenance,2516.10282,Pending,54
07-08-2023,ATM_4,Transaction,Successful Transaction,2233.678838,Pending,16
07-08-2023,ATM_4,Maintenance,Card Reader Error,,Completed,38
07-08-2023,ATM_4,Maintenance,Routine Maintenance,197.7428763,Pending,46
07-08-2023,ATM_5,Transaction,Card Reader Error,,Completed,14
07-08-2023,ATM_5,Transaction,Successful Transaction,4866.493585,Completed,56
07-08-2023,ATM_5,Error,Card Reader Error,1358.443266,Completed,48
07-08-2023,ATM_5,Transaction,Successful Transaction,,Failed,39
07-08-2023,ATM_6,Transaction,Cash Loaded,,Pending,7
07-08-2023,ATM_6,Transaction,Cash Loaded,1772.197632,Failed,13
07-08-2023,ATM_6,Transaction,Successful Transaction,,Completed,12
07-08-2023,ATM_6,Maintenance,Dispensing Error,,Pending,6
07-08-2023,ATM_6,Transaction,Card Reader Error,,Failed,58
07-08-2023,ATM_7,Maintenance,Cash Loaded,,Failed,53
07-08-2023,ATM_7,Error,Successful Transaction,,Completed,20
07-08-2023,ATM_7,Cash Replenishment,Cash Loaded,887.157345,Failed,38
07-08-2023,ATM_7,Transaction,Routine Maintenance,3022.714659,Failed,26
07-08-2023,ATM_8,Transaction,Card Reader Error,1951.928721,Pending,47
07-08-2023,ATM_8,Maintenance,Routine Maintenance,1763.407599,Failed,25
07-08-2023,ATM_8,Maintenance,Successful Transaction,,Completed,48
07-08-2023,ATM_9,Transaction,Card Reader Error,,Failed,30
07-08-2023,ATM_9,Error,Routine Maintenance,3808.325625,Pending,59
07-08-2023,ATM_9,Cash Replenishment,Dispensing Error,,Failed,49
07-08-2023,ATM_10,Error,Successful Transaction,1405.254281,Failed,35
07-08-2023,ATM_10,Maintenance,Routine Maintenance,428.0467418,Pending,34
07-08-2023,ATM_10,Transaction,Cash Loaded,4693.177228,Failed,49
07-08-2023,ATM_10,Transaction,Dispensing Error,3584.412297,Pending,58
08-08-2023,ATM_1,Transaction,Dispensing Error,3595.666572,Failed,47
08-08-2023,ATM_1,Error,Card Reader Error,,Completed,38
08-08-2023,ATM_1,Maintenance,Dispensing Error,3385.910068,Pending,56
08-08-2023,ATM_2,Cash Replenishment,Successful Transaction,,Completed,9
08-08-2023,ATM_2,Transaction,Dispensing Error,1860.113994,Pending,30
08-08-2023,ATM_2,Error,Routine Maintenance,4730.186427,Failed,5
08-08-2023,ATM_3,Maintenance,Routine Maintenance,1245.282863,Completed,8
08-08-2023,ATM_4,Maintenance,Dispensing Error,4523.626453,Failed,44
08-08-2023,ATM_4,Maintenance,Cash Loaded,,Pending,13
08-08-2023,ATM_4,Cash Replenishment,Dispensing Error,,Completed,24
08-08-2023,ATM_5,Transaction,Routine Maintenance,562.4112093,Completed,58
08-08-2023,ATM_5,Cash Replenishment,Routine Maintenance,,Failed,18
08-08-2023,ATM_5,Error,Dispensing Error,2435.629633,Failed,6
08-08-2023,ATM_5,Error,Routine Maintenance,1679.618389,Failed,55
08-08-2023,ATM_6,Error,Routine Maintenance,,Failed,15
08-08-2023,ATM_6,Error,Card Reader Error,678.0279522,Failed,29
08-08-2023,ATM_6,Transaction,Card Reader Error,,Completed,24
08-08-2023,ATM_7,Maintenance,Card Reader Error,,Completed,57
08-08-2023,ATM_7,Transaction,Routine Maintenance,4173.566927,Completed,56
08-08-2023,ATM_7,Transaction,Routine Maintenance,,Pending,44
08-08-2023,ATM_7,Error,Routine Maintenance,1876.729139,Pending,48
08-08-2023,ATM_8,Maintenance,Cash Loaded,,Pending,50
08-08-2023,ATM_8,Transaction,Dispensing Error,1876.248653,Pending,19
08-08-2023,ATM_8,Cash Replenishment,Card Reader Error,3666.082541,Failed,19
08-08-2023,ATM_9,Error,Cash Loaded,4113.62217,Failed,22
08-08-2023,ATM_9,Cash Replenishment,Card Reader Error,,Pending,21
08-08-2023,ATM_10,Error,Card Reader Error,415.5839541,Failed,30
08-08-2023,ATM_10,Transaction,Cash Loaded,,Failed,49
08-08-2023,ATM_10,Maintenance,Cash Loaded,1978.019326,Failed,14
09-08-2023,ATM_1,Maintenance,Successful Transaction,1650.699437,Completed,51
09-08-2023,ATM_1,Maintenance,Card Reader Error,2113.839285,Failed,10
09-08-2023,ATM_1,Cash Replenishment,Card Reader Error,1695.096099,Completed,59
09-08-2023,ATM_2,Transaction,Successful Transaction,,Failed,44
09-08-2023,ATM_2,Maintenance,Cash Loaded,,Pending,51
09-08-2023,ATM_3,Transaction,Dispensing Error,3808.285536,Failed,27
09-08-2023,ATM_3,Transaction,Dispensing Error,3917.479673,Completed,13
09-08-2023,ATM_3,Error,Card Reader Error,,Completed,28
09-08-2023,ATM_4,Error,Dispensing Error,,Pending,49
09-08-2023,ATM_4,Transaction,Dispensing Error,,Completed,56
09-08-2023,ATM_4,Cash Replenishment,Card Reader Error,,Failed,43
09-08-2023,ATM_5,Transaction,Routine Maintenance,4428.507381,Completed,21
09-08-2023,ATM_5,Cash Replenishment,Dispensing Error,2584.786833,Completed,18
09-08-2023,ATM_6,Error,Routine Maintenance,3898.363326,Pending,13
09-08-2023,ATM_6,Error,Successful Transaction,4243.119661,Completed,39
09-08-2023,ATM_6,Cash Replenishment,Cash Loaded,,Failed,48
09-08-2023,ATM_6,Transaction,Routine Maintenance,2395.368304,Completed,30
09-08-2023,ATM_6,Transaction,Card Reader Error,1744.898515,Failed,6
09-08-2023,ATM_7,Maintenance,Routine Maintenance,1638.531693,Pending,20
09-08-2023,ATM_8,Transaction,Successful Transaction,1322.973799,Pending,5
09-08-2023,ATM_8,Cash Replenishment,Dispensing Error,,Pending,56
09-08-2023,ATM_8,Transaction,Routine Maintenance,3082.395771,Completed,58
09-08-2023,ATM_9,Transaction,Card Reader Error,,Completed,10
09-08-2023,ATM_9,Error,Successful Transaction,,Pending,16
09-08-2023,ATM_9,Transaction,Successful Transaction,3347.155572,Pending,7
09-08-2023,ATM_9,Error,Card Reader Error,,Completed,20
09-08-2023,ATM_10,Transaction,Cash Loaded,,Pending,11
09-08-2023,ATM_10,Cash Replenishment,Cash Loaded,2922.117096,Pending,16
10-08-2023,ATM_1,Maintenance,Card Reader Error,,Pending,24
10-08-2023,ATM_2,Maintenance,Routine Maintenance,,Pending,31
10-08-2023,ATM_2,Cash Replenishment,Routine Maintenance,3046.201964,Completed,13
10-08-2023,ATM_2,Cash Replenishment,Successful Transaction,1276.95316,Failed,12
10-08-2023,ATM_3,Cash Replenishment,Routine Maintenance,487.8278351,Failed,15
10-08-2023,ATM_3,Error,Card Reader Error,,Pending,13
10-08-2023,ATM_4,Cash Replenishment,Successful Transaction,,Pending,52
10-08-2023,ATM_4,Error,Dispensing Error,2990.096814,Failed,36
10-08-2023,ATM_4,Cash Replenishment,Successful Transaction,1733.408468,Completed,12
10-08-2023,ATM_4,Error,Dispensing Error,3492.983595,Failed,45
10-08-2023,ATM_5,Transaction,Cash Loaded,3571.609636,Failed,40
10-08-2023,ATM_6,Maintenance,Successful Transaction,,Completed,8
10-08-2023,ATM_6,Error,Successful Transaction,,Completed,32
10-08-2023,ATM_7,Error,Card Reader Error,,Pending,12
10-08-2023,ATM_7,Maintenance,Dispensing Error,4012.157502,Completed,59
10-08-2023,ATM_7,Maintenance,Cash Loaded,3913.780818,Pending,27
10-08-2023,ATM_7,Transaction,Card Reader Error,2280.435273,Failed,29
10-08-2023,ATM_7,Cash Replenishment,Routine Maintenance,,Pending,33
10-08-2023,ATM_8,Cash Replenishment,Cash Loaded,4061.070893,Pending,5
10-08-2023,ATM_9,Maintenance,Cash Loaded,,Completed,15
10-08-2023,ATM_9,Transaction,Card Reader Error,2498.542058,Pending,17
10-08-2023,ATM_9,Transaction,Card Reader Error,,Completed,38
10-08-2023,ATM_10,Maintenance,Routine Maintenance,2493.492623,Pending,27
10-08-2023,ATM_10,Error,Routine Maintenance,277.0884526,Pending,23
10-08-2023,ATM_10,Maintenance,Card Reader Error,,Completed,35
11-08-2023,ATM_1,Maintenance,Successful Transaction,,Pending,56
11-08-2023,ATM_2,Maintenance,Card Reader Error,,Failed,9
11-08-2023,ATM_2,Maintenance,Successful Transaction,2933.378292,Completed,42
11-08-2023,ATM_2,Cash Replenishment,Cash Loaded,,Failed,51
11-08-2023,ATM_3,Maintenance,Cash Loaded,,Pending,50
11-08-2023,ATM_3,Error,Card Reader Error,151.7797926,Pending,55
11-08-2023,ATM_3,Maintenance,Dispensing Error,,Failed,7
11-08-2023,ATM_3,Cash Replenishment,Dispensing Error,,Completed,19
11-08-2023,ATM_4,Transaction,Successful Transaction,,Failed,56
11-08-2023,ATM_5,Cash Replenishment,Card Reader Error,,Pending,21
11-08-2023,ATM_5,Maintenance,Routine Maintenance,,Failed,11
11-08-2023,ATM_5,Cash Replenishment,Dispensing Error,4972.527837,Failed,14
11-08-2023,ATM_5,Error,Successful Transaction,,Failed,5
11-08-2023,ATM_5,Transaction,Dispensing Error,2378.870881,Completed,34
11-08-2023,ATM_6,Maintenance,Cash Loaded,,Failed,17
11-08-2023,ATM_6,Maintenance,Dispensing Error,2424.095173,Pending,38
11-08-2023,ATM_7,Cash Replenishment,Routine Maintenance,,Failed,47
11-08-2023,ATM_7,Cash Replenishment,Successful Transaction,,Failed,51
11-08-2023,ATM_8,Error,Card Reader Error,3018.522066,Failed,13
11-08-2023,ATM_9,Transaction,Dispensing Error,3234.39211,Pending,18
11-08-2023,ATM_9,Error,Dispensing Error,,Pending,18
11-08-2023,ATM_10,Maintenance,Successful Transaction,,Failed,30
11-08-2023,ATM_10,Maintenance,Dispensing Error,2740.273491,Pending,17
12-08-2023,ATM_1,Maintenance,Routine Maintenance,1619.705266,Completed,34
12-08-2023,ATM_1,Error,Dispensing Error,3461.179771,Completed,9
12-08-2023,ATM_2,Transaction,Card Reader Error,,Completed,19
12-08-2023,ATM_3,Maintenance,Cash Loaded,1907.805337,Failed,57
12-08-2023,ATM_3,Transaction,Routine Maintenance,,Pending,39
12-08-2023,ATM_3,Transaction,Dispensing Error,4925.497535,Completed,34
12-08-2023,ATM_3,Transaction,Routine Maintenance,,Pending,28
12-08-2023,ATM_4,Maintenance,Cash Loaded,,Completed,49
12-08-2023,ATM_4,Transaction,Cash Loaded,807.6427657,Failed,28
12-08-2023,ATM_4,Maintenance,Routine Maintenance,,Pending,34
12-08-2023,ATM_4,Maintenance,Card Reader Error,,Pending,37
12-08-2023,ATM_5,Error,Dispensing Error,4156.138772,Pending,49
12-08-2023,ATM_5,Cash Replenishment,Card Reader Error,383.5824148,Pending,13
12-08-2023,ATM_6,Transaction,Dispensing Error,,Pending,37
12-08-2023,ATM_7,Error,Cash Loaded,,Failed,17
12-08-2023,ATM_7,Error,Routine Maintenance,,Completed,32
12-08-2023,ATM_7,Cash Replenishment,Routine Maintenance,1851.922325,Pending,38
12-08-2023,ATM_7,Cash Replenishment,Successful Transaction,389.490312,Failed,31
12-08-2023,ATM_8,Maintenance,Cash Loaded,,Completed,24
12-08-2023,ATM_8,Error,Routine Maintenance,,Pending,33
12-08-2023,ATM_8,Transaction,Cash Loaded,2226.828722,Completed,29
12-08-2023,ATM_8,Cash Replenishment,Cash Loaded,1841.580874,Failed,22
